,path,query,alt,src
1013,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man showing five fingers/photoofmanshowingfivefingers5.jpeg,photo of man showing five fingers,Partial View Man Gesturing Hand Isolated Blue Background Stock Photo by  ©KateNovikova 197717574,https://st4.depositphotos.com/15583058/19771/i/1600/depositphotos_197717574-stock-photo-partial-view-man-gesturing-hand.jpg
1014,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man beckoning with hand/photoofmanbeckoningwithhand8.jpeg,photo of man beckoning with hand,"Black Old Man Images | Free Photos, PNG Stickers, Wallpapers & Backgrounds  - rawpixel",https://images.rawpixel.com/image_png_800/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvam9iNjY4LTEyNS1wXzEtbDE0YWx3MTYucG5n.png
1015,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man beckoning with hand/photoofmanbeckoningwithhand9.jpeg,photo of man beckoning with hand,"Superstition Images | Free Photos, PNG Stickers, Wallpapers & Backgrounds -  rawpixel",https://images.rawpixel.com/image_800/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L2pvYjcxNy0xODEtdi5qcGc.jpg
1016,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man showing five fingers/photoofmanshowingfivefingers6.jpeg,photo of man showing five fingers,Silhouette of Left Human Hand · Free Stock Photo,https://images.pexels.com/photos/673700/pexels-photo-673700.jpeg
1017,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man giving okay gesture/photoofmangivingokaygesture7.png,photo of man giving okay gesture,Thumbs Up Hand Gesture of Approval - Vector Image,https://www.wannapik.com/media/W1siZiIsIjIwMTYvMDgvMjQvNTdseTB2am00bF82MHc0bzdsajR2X3ZjMDY4Mjc4LnBuZyJdXQ/991e4924313b83ce/60w4o7lj4v_vc068278.png
1018,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man showing five fingers/photoofmanshowingfivefingers8.jpeg,photo of man showing five fingers,Photo of Man Showing His Right Hand · Free Stock Photo,https://images.pexels.com/photos/1563436/pexels-photo-1563436.jpeg
1019,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man giving okay gesture/photoofmangivingokaygesture8.jpeg,photo of man giving okay gesture,Person Doing Thumbs Up · Free Stock Photo,https://images.pexels.com/photos/193821/pexels-photo-193821.jpeg
1020,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man showing five fingers/photoofmanshowingfivefingers9.jpeg,photo of man showing five fingers,Royalty-Free photo: Boy showing five fingers | PickPik,https://i1.pickpik.com/photos/293/334/467/hand-silhouette-shape-horror-preview.jpg
1021,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man giving okay gesture/photoofmangivingokaygesture9.jpeg,photo of man giving okay gesture,"Ok Hand Gesture Photos Images | Free Photos, PNG Stickers, Wallpapers &  Backgrounds - rawpixel",https://images.rawpixel.com/image_social_landscape/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvcHg5Mzg1NzQtaW1hZ2Uta3d5bnpxaTQuanBn.jpg
1022,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man with fingers crossed/photoofmanwithfingerscrossed0.jpeg,photo of man with fingers crossed,"Fingers Crossed Images | Free Photos, PNG Stickers, Wallpapers &  Backgrounds - rawpixel",https://images.rawpixel.com/image_800/cHJpdmF0ZS9zdGF0aWMvaW1hZ2Uvd2Vic2l0ZS8yMDIyLTA0L2xyL3B4NTU4MDQ0LWltYWdlLWt3dnZmeDAzLmpwZw.jpg
1023,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man with fingers crossed/photoofmanwithfingerscrossed1.jpeg,photo of man with fingers crossed,Young Man Looking Camera Doing Shrug Gesture Front Brick Wall Stock Photo  by ©IgorVetushko 226096716,https://st4.depositphotos.com/12982378/22609/i/1600/depositphotos_226096716-stock-photo-young-man-looking-camera-doing.jpg
1024,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man with fingers crossed/photoofmanwithfingerscrossed2.jpeg,photo of man with fingers crossed,Free Stock Photo of Folded hands | Download Free Images and Free  Illustrations,https://freerangestock.com/sample/142117/folded-hands.jpg
1025,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man with fingers crossed/photoofmanwithfingerscrossed3.jpeg,photo of man with fingers crossed,Partial View Businessman Gesturing Isolated White Stock Photo by  ©AndrewLozovyi 223460458,https://st4.depositphotos.com/13193658/22346/i/1600/depositphotos_223460458-stock-photo-partial-view-businessman-gesturing-isolated.jpg
1026,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man with fingers crossed/photoofmanwithfingerscrossed4.jpeg,photo of man with fingers crossed,Person Doing Fingers Crossed · Free Stock Photo,https://images.pexels.com/photos/9017426/pexels-photo-9017426.jpeg
1027,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man with fingers crossed/photoofmanwithfingerscrossed5.jpeg,photo of man with fingers crossed,"Fingers Crossed Images | Free Photos, PNG Stickers, Wallpapers &  Backgrounds - rawpixel",https://images.rawpixel.com/image_800/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvbHIvdXB3azYxNzA4NDcyLXdpa2ltZWRpYS1pbWFnZS1rb3diZms1ei5qcGc.jpg
1028,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man with fingers crossed/photoofmanwithfingerscrossed6.jpeg,photo of man with fingers crossed,Handsome Man Drinking Paper Cup Looking Away Isolated Blue Stock Photo by  ©VitalikRadko 199667028,https://st4.depositphotos.com/13194036/19966/i/1600/depositphotos_199667028-stock-photo-handsome-man-drinking-paper-cup.jpg
1029,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man with fingers crossed/photoofmanwithfingerscrossed8.jpeg,photo of man with fingers crossed,Close Up Shot of a Fingers Crossed · Free Stock Photo,https://images.pexels.com/photos/6322721/pexels-photo-6322721.jpeg
1030,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man with fingers crossed/photoofmanwithfingerscrossed9.jpeg,photo of man with fingers crossed,Cropped Image Bearded Hipster Man Posing Crossed Arms Isolated Pink Stock  Photo by ©EdZbarzhyvetsky 227433044,https://st4.depositphotos.com/12985848/22743/i/1600/depositphotos_227433044-stock-photo-cropped-image-bearded-hipster-man.jpg
1031,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man giving horn sign/photoofmangivinghornsign0.jpeg,photo of man giving horn sign,Portrait of Smiling Man Showing Horn Sign · Free Stock Photo,https://images.pexels.com/photos/10031272/pexels-photo-10031272.jpeg
1032,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man giving horn sign/photoofmangivinghornsign1.jpeg,photo of man giving horn sign,File:Haredi man blowing a Shofar.jpg - Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/c/cb/Haredi_man_blowing_a_Shofar.jpg
1033,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man giving horn sign/photoofmangivinghornsign2.jpeg,photo of man giving horn sign,Man Holding a Animal Horn · Free Stock Photo,https://images.pexels.com/photos/3675597/pexels-photo-3675597.jpeg
1034,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man giving horn sign/photoofmangivinghornsign6.jpeg,photo of man giving horn sign,File:Man using horn of cow to make beautiful sound for his tribe mate to  dance.jpg - Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/8/86/Man_using_horn_of_cow_to_make_beautiful_sound_for_his_tribe_mate_to_dance.jpg
1035,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man giving horn sign/photoofmangivinghornsign7.jpeg,photo of man giving horn sign,"Hans Verhulst (French Horn) 982 | Thank you, Hans for giving… | Flickr",https://live.staticflickr.com/2614/4209814688_83ff45ac19_b.jpg
1036,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man giving horn sign/photoofmangivinghornsign8.jpeg,photo of man giving horn sign,Strange man with skull of goat · Free Stock Photo,https://images.pexels.com/photos/5701253/pexels-photo-5701253.jpeg
1037,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man giving horn sign/photoofmangivinghornsign9.jpeg,photo of man giving horn sign,2013_10_23_Economy_Barclays_Remittance_Money_Transfer_015 | Flickr,https://live.staticflickr.com/2876/10470834946_0dae40eea0_b.jpg
1038,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man waving/photoofmanwaving0.jpeg,photo of man waving,Portrait Cheerful Man Eyeglasses Waving Camera Home Stock Photo by  ©AllaSerebrina 219009852,https://st4.depositphotos.com/12985790/21900/i/1600/depositphotos_219009852-stock-photo-portrait-cheerful-man-eyeglasses-waving.jpg
1039,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man waving/photoofmanwaving1.jpeg,photo of man waving,Man waving by hand on street Stock Photo by ©AllaSerebrina 158920384,https://st3.depositphotos.com/12985790/15892/i/1600/depositphotos_158920384-stock-photo-man-waving-by-hand-on.jpg
1040,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man waving/photoofmanwaving3.jpeg,photo of man waving,Handsome Young Man Bag Waving Someone Stock Photo by ©SarkisSeysian  191840146,https://st3.depositphotos.com/13184338/19184/i/1600/depositphotos_191840146-stock-photo-handsome-young-man-bag-waving.jpg
1041,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man waving/photoofmanwaving4.jpeg,photo of man waving,Smiling Man Talking Smartphone Waving Hand Stock Photo by ©IgorVetushko  230187398,https://st4.depositphotos.com/12982378/23018/i/1600/depositphotos_230187398-stock-photo-smiling-man-talking-smartphone-waving.jpg
1042,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man waving/photoofmanwaving5.jpeg,photo of man waving,Eldery Man Waving his Hand · Free Stock Photo,https://images.pexels.com/photos/15803294/pexels-photo-15803294/free-photo-of-eldery-man-waving-his-hand.jpeg
1043,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man waving/photoofmanwaving6.jpeg,photo of man waving,Photo of a Man Waving in a Vehicle · Free Stock Photo,https://images.pexels.com/photos/15929418/pexels-photo-15929418/free-photo-of-photo-of-a-man-waving-in-a-vehicle.jpeg
1044,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man waving/photoofmanwaving7.jpeg,photo of man waving,Man waving flag | Sebastian Horndasch | Flickr,https://live.staticflickr.com/2808/12309415093_af8e08bdbb_b.jpg
1045,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man waving/photoofmanwaving8.jpeg,photo of man waving,Portrait Young Man Earphones Waving Smartphone Isolated Pink Stock Photo by  ©VitalikRadko 216754674,https://st4.depositphotos.com/13194036/21675/i/1600/depositphotos_216754674-stock-photo-portrait-young-man-earphones-waving.jpg
1046,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man waving/photoofmanwaving9.jpeg,photo of man waving,Happy Man Waving Walking Bike Sand Beach Stock Photo by ©VitalikRadko  211889350,https://st4.depositphotos.com/13194036/21188/i/1600/depositphotos_211889350-stock-photo-happy-man-waving-walking-bike.jpg
1047,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man with jazz hands/photoofmanwithjazzhands0.jpeg,photo of man with jazz hands,Best Man and Groom | Extra large jazz hands! | Drew McLellan | Flickr,https://live.staticflickr.com/4058/4674731543_a53377e202_b.jpg
1048,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man with jazz hands/photoofmanwithjazzhands1.jpeg,photo of man with jazz hands,Free Stock Photo of Older hands on Piano | Download Free Images and Free  Illustrations,https://freerangestock.com/sample/125410/older-hands-on-piano.jpg
1049,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man with jazz hands/photoofmanwithjazzhands2.jpeg,photo of man with jazz hands,Michel Petrucciani | North Sea Jazz 1993. www.youtube.com/wa… | Flickr,https://live.staticflickr.com/4066/4304121073_144f12c377_b.jpg
1050,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man with jazz hands/photoofmanwithjazzhands3.jpeg,photo of man with jazz hands,Man Hands on Piano · Free Stock Photo,https://images.pexels.com/photos/16822720/pexels-photo-16822720/free-photo-of-man-hands-on-piano.jpeg
1051,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man with jazz hands/photoofmanwithjazzhands4.jpeg,photo of man with jazz hands,Royalty-Free photo: Person playing piano | PickPik,https://i1.pickpik.com/photos/449/718/397/hand-pianist-creative-arm-preview.jpg
1052,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man with jazz hands/photoofmanwithjazzhands6.jpeg,photo of man with jazz hands,Young Man Saxophone Performing Sunny City Street Stock Photo by  ©AllaSerebrina 201634904,https://st4.depositphotos.com/12985790/20163/i/1600/depositphotos_201634904-stock-photo-young-man-saxophone-performing-sunny.jpg
1053,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man with jazz hands/photoofmanwithjazzhands7.jpeg,photo of man with jazz hands,Mall Piano Man | Imagine my surprise to hear a piano out in … | Flickr,https://live.staticflickr.com/5591/15096067988_7031e80ecc_b.jpg
1054,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man with jazz hands/photoofmanwithjazzhands8.jpeg,photo of man with jazz hands,Pensive Mixed Race Male Jazzman Holding Trumpet Sitting Chair Isolated  Stock Photo by ©AndrewLozovyi 231617062,https://st4.depositphotos.com/13193658/23161/i/1600/depositphotos_231617062-stock-photo-pensive-mixed-race-male-jazzman.jpg
1055,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man giving air quotes/photoofmangivingairquotes0.jpeg,photo of man giving air quotes,File:Air Quotes.jpg - Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/7/7c/Air_Quotes.jpg
1056,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man giving air quotes/photoofmangivingairquotes1.jpeg,photo of man giving air quotes,A man with his hand up in the air · Free Stock Photo,https://images.pexels.com/photos/16130065/pexels-photo-16130065/free-photo-of-a-man-with-his-hand-up-in-the-air.jpeg
1057,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man giving air quotes/photoofmangivingairquotes2.jpeg,photo of man giving air quotes,Close-up of Man Hand Raising in Air · Free Stock Photo,https://images.pexels.com/photos/17958451/pexels-photo-17958451/free-photo-of-close-up-of-man-hand-raising-in-air.jpeg
1058,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man giving air quotes/photoofmangivingairquotes3.jpeg,photo of man giving air quotes,Man Throwing a Punch in the Air · Free Stock Photo,https://images.pexels.com/photos/7024160/pexels-photo-7024160.jpeg
1059,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man giving air quotes/photoofmangivingairquotes4.jpeg,photo of man giving air quotes,Side View of a Man Blowing a Balloon · Free Stock Photo,https://images.pexels.com/photos/4584562/pexels-photo-4584562.jpeg
1060,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of man giving air quotes/photoofmangivingairquotes5.jpeg,photo of man giving air quotes,Handsome Man Giving Piggyback Ride Beautiful Wife Pointing Finger Apartment  Stock Photo by ©AllaSerebrina 230393144,https://st4.depositphotos.com/12985790/23039/i/1600/depositphotos_230393144-stock-photo-handsome-man-giving-piggyback-ride.jpg
